GENDER,RACE,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,DUIS,PAST_ACCIDENTS,AGE_continuous,DRIVING_EXPERIENCE_continuous,OUTCOME
female,majority,university,middle class,0.528327409,0,after 2015,1,1,10238,10000,sports car,0,0,0,41,5,0
male,majority,university,upper class,0.597851084,1,before 2015,1,0,10238,12000,sedan,0,0,1,71,14,0
female,majority,high school,working class,0.458634649,1,before 2015,0,1,10238,14000,sedan,1,0,0,33,17,0
male,minority,none,poverty,0.384404201,0,before 2015,0,1,92101,11000,sedan,0,0,0,21,5,1
female,majority,university,upper class,0.495705974,1,before 2015,0,1,32765,,sedan,4,0,2,66,24,0
female,majority,university,upper class,0.740187089,1,before 2015,1,1,10238,8000,sedan,0,0,0,68,7,1
female,majority,high school,upper class,0.724651626,1,after 2015,0,1,10238,15000,sedan,0,0,0,75,5,0
male,majority,university,middle class,0.464160708,0,before 2015,0,0,10238,16000,sedan,0,1,0,30,11,0
male,majority,high school,upper class,0.634372502,1,after 2015,1,0,32765,11000,sedan,11,1,5,65,34,0
male,majority,university,upper class,0.732778254,1,after 2015,0,0,10238,11000,sedan,3,1,4,51,29,0
female,majority,high school,poverty,0.277153328,1,before 2015,1,0,21217,15000,sedan,0,0,0,17,9,1
male,majority,high school,working class,0.381262307,1,after 2015,1,1,10238,9000,sedan,3,0,2,30,14,0
male,majority,none,poverty,0.23235342,1,before 2015,0,1,10238,12000,sedan,0,0,0,24,9,0
female,minority,none,middle class,0.54722453,1,before 2015,1,1,10238,10000,sedan,4,1,2,43,16,0
male,majority,university,middle class,0.704106308,1,before 2015,0,1,32765,,sedan,0,0,0,18,1,1
male,minority,university,upper class,0.63075663,1,after 2015,1,1,10238,10000,sedan,1,0,2,32,11,0
female,majority,university,upper class,0.649502397,1,before 2015,1,1,21217,14000,sedan,1,1,0,41,25,1
male,majority,high school,upper class,0.536008883,1,before 2015,1,1,10238,12000,sedan,0,0,1,73,12,0
female,majority,university,working class,0.567924536,0,before 2015,1,1,10238,10000,sports car,0,1,1,50,16,0
male,majority,high school,upper class,0.649305197,1,after 2015,1,0,10238,,sedan,0,0,2,72,15,0
male,minority,none,poverty,,0,before 2015,0,1,10238,13000,sedan,2,1,3,55,28,0
male,minority,high school,middle class,0.408686698,1,before 2015,0,1,32765,9000,sedan,0,0,0,23,3,1
female,majority,high school,middle class,0.424879844,1,after 2015,1,1,10238,10000,sedan,2,0,2,74,31,0
female,majority,high school,middle class,0.548707371,1,before 2015,1,1,10238,11000,sedan,0,0,1,78,14,0
female,majority,none,poverty,0.395967925,0,before 2015,0,1,10238,14000,sedan,0,0,0,23,9,1
female,majority,university,working class,0.314822345,1,before 2015,0,1,10238,14000,sedan,1,0,0,29,11,0
male,majority,high school,poverty,0.207432546,0,before 2015,0,0,10238,16000,sedan,2,1,0,40,28,0
female,majority,university,upper class,0.686709621,1,before 2015,0,1,32765,11000,sedan,5,0,1,59,28,0
male,majority,university,upper class,0.71991879,1,after 2015,1,1,10238,11000,sedan,0,0,3,30,12,0
male,majority,high school,upper class,0.51294151,1,after 2015,1,0,10238,16000,sedan,0,0,1,36,17,0
male,majority,none,poverty,0.2992844,0,before 2015,0,1,32765,13000,sedan,0,0,0,18,7,1
female,majority,none,poverty,0.391278986,0,before 2015,1,1,10238,9000,sedan,0,0,1,36,17,0
female,majority,university,upper class,0.573599841,1,after 2015,1,1,32765,11000,sedan,0,0,0,21,7,0
female,majority,high school,working class,0.41027826,1,before 2015,0,1,10238,,sports car,0,0,2,60,20,0
female,majority,high school,working class,,0,before 2015,1,1,10238,10000,sedan,0,0,0,27,19,0
female,majority,high school,middle class,0.431236178,1,before 2015,0,0,10238,13000,sedan,1,0,0,29,12,1
male,minority,high school,poverty,0.211423885,1,before 2015,1,1,10238,8000,sedan,0,0,0,27,15,0
male,majority,none,poverty,0.383862478,1,before 2015,0,0,10238,14000,sedan,0,0,0,16,8,0
female,majority,none,middle class,0.514175054,1,after 2015,0,0,10238,14000,sedan,0,0,1,35,19,0
female,majority,high school,middle class,0.554678071,0,before 2015,1,1,10238,10000,sedan,1,0,3,56,19,0
female,majority,high school,working class,0.473993827,1,before 2015,1,0,92101,14000,sedan,1,0,0,37,12,0
female,majority,high school,upper class,0.443485569,1,before 2015,1,0,10238,10000,sedan,0,0,3,42,29,0
male,majority,none,poverty,0.273095992,0,before 2015,0,1,10238,14000,sedan,0,0,0,17,7,1
male,majority,none,working class,,1,after 2015,0,1,10238,13000,sedan,0,0,0,31,8,0
male,majority,high school,upper class,,1,before 2015,1,1,10238,7000,sedan,0,0,0,65,4,1
male,majority,none,poverty,0.384700194,0,before 2015,0,0,10238,17000,sedan,0,1,1,29,17,1
male,majority,university,upper class,0.629297134,1,after 2015,1,1,10238,10000,sedan,0,0,0,27,0,0
male,majority,none,poverty,0.307748313,0,before 2015,1,1,10238,16000,sedan,0,0,2,38,14,0
female,majority,university,upper class,0.515277493,1,after 2015,1,1,10238,11000,sedan,2,1,2,66,32,0
female,majority,high school,working class,0.346071743,1,before 2015,0,0,10238,18000,sedan,0,0,0,18,3,1
female,majority,university,upper class,0.753688692,1,before 2015,0,1,32765,12000,sedan,0,0,0,32,4,0
female,minority,university,upper class,0.77241067,1,before 2015,1,1,10238,9000,sedan,2,0,2,50,27,0
male,majority,high school,middle class,0.480615538,1,before 2015,1,1,32765,11000,sedan,5,0,3,28,18,0
female,majority,high school,middle class,0.679794908,0,before 2015,0,0,32765,15000,sedan,1,0,0,29,14,1
male,majority,university,upper class,0.691937854,1,after 2015,1,1,10238,11000,sedan,4,0,8,67,35,0
male,majority,university,upper class,0.555989075,1,after 2015,0,0,10238,19000,sedan,0,0,1,62,21,0
female,majority,university,working class,0.399062105,1,before 2015,1,0,32765,11000,sedan,0,1,0,30,15,0
female,majority,high school,upper class,0.598646442,1,after 2015,1,1,10238,9000,sedan,6,0,6,79,20,0
male,majority,none,poverty,0.283773193,1,before 2015,1,0,10238,16000,sports car,0,0,0,17,6,0
female,majority,high school,upper class,0.602104735,0,before 2015,1,1,10238,8000,sedan,1,1,1,75,18,1
male,majority,university,upper class,0.456225049,1,after 2015,0,1,10238,13000,sedan,0,0,0,30,5,0
male,majority,high school,working class,,1,before 2015,0,0,10238,12000,sedan,5,0,7,47,22,0
female,majority,none,poverty,0.432797701,1,before 2015,0,0,10238,16000,sedan,0,0,0,22,7,0
male,majority,none,upper class,0.787996019,1,after 2015,1,1,32765,9000,sedan,0,0,0,43,5,0
male,majority,university,upper class,0.514828009,1,before 2015,1,1,10238,14000,sedan,1,0,2,73,39,0
female,majority,university,upper class,0.486934889,1,before 2015,0,1,32765,12000,sedan,3,1,0,70,35,0
female,majority,high school,poverty,0.477669911,1,before 2015,0,0,32765,13000,sedan,2,0,0,39,10,0
female,majority,high school,poverty,0.435228472,0,after 2015,0,1,10238,12000,sedan,0,0,0,31,13,0
female,majority,high school,middle class,0.519365168,1,after 2015,0,0,10238,10000,sedan,0,0,0,21,3,0
male,majority,university,upper class,0.512046976,1,before 2015,1,1,10238,9000,sedan,0,0,3,59,22,0
female,majority,high school,upper class,,1,after 2015,0,1,32765,8000,sedan,6,0,0,63,29,0
male,majority,high school,middle class,0.444513963,0,after 2015,1,1,92101,11000,sedan,6,0,4,61,24,0
female,majority,university,middle class,0.641599291,1,before 2015,1,1,10238,13000,sedan,0,0,0,78,33,0
male,majority,high school,poverty,,0,before 2015,0,0,10238,,sedan,1,0,2,39,11,1
male,majority,high school,upper class,0.650809462,1,before 2015,1,1,92101,10000,sedan,0,0,0,79,7,1
male,majority,high school,upper class,0.532227545,1,before 2015,0,1,10238,14000,sedan,1,2,3,41,24,0
female,majority,high school,upper class,0.551247795,1,before 2015,1,1,10238,12000,sedan,0,0,0,32,0,1
male,majority,high school,middle class,0.427270928,0,after 2015,1,1,10238,,sedan,1,0,0,26,15,0
male,majority,high school,middle class,0.558219929,0,before 2015,1,1,10238,11000,sports car,4,0,3,41,21,0
female,majority,high school,middle class,0.500708467,0,before 2015,1,0,10238,13000,sedan,0,0,0,27,18,0
male,majority,none,poverty,0.250138462,0,before 2015,0,1,10238,17000,sedan,1,0,0,39,10,1
male,majority,university,upper class,0.691715358,1,before 2015,1,1,10238,13000,sedan,0,0,0,57,4,0
female,majority,university,upper class,,1,before 2015,1,1,10238,8000,sedan,0,0,2,56,21,0
male,minority,university,upper class,0.389426691,1,before 2015,1,1,10238,12000,sedan,0,0,6,75,33,0
male,majority,high school,middle class,0.599420134,1,before 2015,0,1,10238,14000,sedan,3,2,1,43,29,0
female,majority,university,middle class,0.665574912,1,after 2015,0,0,10238,12000,sedan,0,0,0,27,0,0
female,majority,none,poverty,,0,before 2015,0,0,10238,,sedan,0,0,0,25,5,1
male,majority,none,poverty,0.399372168,0,before 2015,0,1,10238,14000,sedan,0,0,3,26,17,1
male,majority,none,poverty,0.442071294,0,before 2015,1,0,10238,11000,sedan,0,0,0,18,2,1
female,majority,high school,working class,0.493388398,1,before 2015,1,1,10238,,sedan,0,0,3,59,20,0
male,majority,high school,poverty,0.273527899,0,before 2015,0,1,92101,13000,sedan,0,0,0,24,4,1
female,majority,university,middle class,0.598497184,1,before 2015,0,1,10238,12000,sedan,0,0,1,38,12,0
female,majority,university,middle class,0.540616132,1,before 2015,0,1,10238,12000,sedan,0,0,0,24,9,1
female,majority,none,poverty,0.428487251,1,before 2015,0,1,10238,14000,sedan,0,0,0,21,6,1
female,majority,high school,working class,0.634451264,0,before 2015,0,0,10238,19000,sedan,0,0,0,16,5,1
male,majority,high school,working class,0.284982922,1,before 2015,0,1,32765,12000,sedan,6,0,0,39,18,1
male,majority,university,middle class,0.473143581,1,before 2015,0,1,10238,10000,sedan,3,0,6,42,23,0
female,majority,university,middle class,0.543460854,1,before 2015,1,0,10238,11000,sedan,0,0,0,34,9,1
female,majority,high school,poverty,0.208410669,0,before 2015,0,1,32765,8000,sedan,0,0,0,23,8,1
male,majority,university,upper class,0.670121476,1,after 2015,1,1,32765,,sedan,4,1,2,76,21,0
male,majority,university,upper class,0.647924548,1,before 2015,1,1,10238,10000,sedan,0,0,0,78,0,1
female,majority,high school,upper class,0.500973975,1,before 2015,1,1,32765,6000,sedan,2,0,1,39,14,0
female,majority,high school,middle class,0.434556767,1,before 2015,1,0,10238,12000,sedan,1,1,0,64,22,0
female,majority,university,upper class,0.820019688,1,after 2015,1,1,10238,15000,sedan,1,1,1,67,37,0
female,majority,high school,poverty,0.315906685,0,before 2015,0,0,32765,12000,sedan,0,0,0,17,1,1
female,majority,high school,upper class,0.667724383,1,before 2015,1,1,10238,11000,sedan,0,0,5,48,27,0
female,majority,university,working class,0.387867467,1,before 2015,1,1,32765,9000,sedan,0,0,0,35,7,0
male,minority,university,upper class,0.573744455,1,before 2015,1,1,10238,,sedan,2,0,0,78,15,0
male,majority,none,working class,0.37982295,1,before 2015,1,1,32765,10000,sedan,1,1,1,56,17,0
male,majority,high school,middle class,0.385094267,0,before 2015,0,0,10238,,sedan,1,0,1,31,17,0
female,majority,high school,working class,0.384465113,1,before 2015,1,1,10238,11000,sedan,0,1,2,34,14,0
male,majority,high school,upper class,0.573968877,1,after 2015,1,1,10238,13000,sedan,3,0,8,79,40,0
female,majority,none,poverty,0.177443078,1,before 2015,0,0,32765,9000,sedan,0,0,0,19,0,1
male,majority,university,middle class,0.328671664,1,after 2015,0,1,10238,,sedan,3,0,1,27,10,0
male,minority,none,poverty,0.421952098,0,before 2015,0,1,10238,15000,sedan,0,0,0,21,7,1
male,majority,university,upper class,0.554273524,0,before 2015,1,1,10238,11000,sedan,0,0,0,30,6,1
female,minority,high school,upper class,0.485409611,0,after 2015,1,1,10238,9000,sedan,2,1,3,53,25,0
female,majority,university,upper class,0.467913833,1,before 2015,1,1,10238,10000,sedan,0,0,0,42,11,0
female,majority,high school,upper class,0.738924453,1,after 2015,1,0,10238,12000,sedan,1,0,0,68,32,0
male,minority,university,upper class,0.751226425,1,after 2015,0,1,10238,16000,sedan,0,0,0,68,18,0
male,majority,high school,working class,0.458388234,1,before 2015,0,1,10238,16000,sedan,0,0,0,18,3,1
female,majority,high school,working class,0.509238108,0,after 2015,1,0,10238,,sedan,0,0,0,20,4,0
male,majority,high school,middle class,0.298873586,1,before 2015,0,1,10238,11000,sedan,1,0,8,47,28,0
male,majority,high school,upper class,0.500780933,1,before 2015,1,1,10238,12000,sedan,3,1,4,68,29,0
male,majority,none,poverty,0.362921533,1,before 2015,1,1,32765,10000,sedan,0,0,0,24,2,1
male,majority,university,upper class,,1,before 2015,0,1,32765,12000,sedan,6,0,2,49,20,1
male,majority,university,upper class,0.868213139,1,after 2015,1,1,10238,12000,sedan,3,1,6,66,32,0
female,majority,none,working class,0.601329471,0,before 2015,1,0,92101,12000,sedan,0,0,0,53,7,1
male,majority,university,upper class,0.671440077,1,after 2015,0,1,32765,11000,sedan,2,0,1,44,22,0
male,minority,university,upper class,0.609543588,1,after 2015,1,1,10238,13000,sedan,0,0,0,35,2,0
female,majority,university,upper class,0.587525322,1,before 2015,0,0,32765,11000,sports car,2,0,0,35,17,0
male,majority,high school,middle class,0.488869349,1,after 2015,0,1,10238,12000,sedan,2,0,0,39,12,0
male,minority,none,poverty,0.361560412,0,before 2015,0,1,10238,12000,sedan,0,0,0,17,3,1
female,majority,university,upper class,0.699849586,1,before 2015,0,0,32765,12000,sedan,7,1,0,50,29,0
female,minority,high school,upper class,0.738397964,1,after 2015,0,1,10238,11000,sedan,1,0,2,49,15,0
male,majority,high school,middle class,0.55220463,1,after 2015,1,0,32765,12000,sedan,6,0,3,52,26,0
male,minority,university,upper class,0.616177298,1,after 2015,1,1,92101,10000,sedan,8,1,8,72,37,0
male,majority,none,working class,0.514265149,0,before 2015,0,1,10238,12000,sedan,2,2,2,26,13,1
female,majority,high school,upper class,0.712662757,1,before 2015,0,0,32765,15000,sedan,0,0,1,33,15,0
male,majority,university,upper class,0.485670651,1,after 2015,1,1,10238,12000,sedan,2,0,3,46,26,0
female,majority,university,upper class,0.63189391,1,after 2015,1,1,21217,,sedan,3,0,1,67,38,1
male,minority,high school,upper class,0.530349303,1,before 2015,1,1,10238,10000,sedan,1,1,3,51,19,0
male,majority,university,middle class,0.496533874,1,before 2015,1,1,10238,6000,sedan,0,0,0,18,9,0
female,majority,high school,poverty,0.41975845,0,before 2015,0,1,32765,10000,sedan,2,0,0,32,16,1
male,majority,none,poverty,0.407351969,0,before 2015,0,0,10238,15000,sedan,0,0,0,17,9,1
female,majority,none,poverty,,0,before 2015,0,0,10238,14000,sedan,0,0,0,19,1,1
male,majority,university,upper class,,1,before 2015,0,1,32765,12000,sedan,0,0,0,29,6,1
female,majority,university,upper class,0.625832298,0,before 2015,0,1,10238,12000,sedan,0,0,2,51,17,0
female,majority,high school,upper class,0.729830882,1,after 2015,1,0,32765,12000,sedan,4,0,0,75,36,0
male,majority,university,upper class,0.569522638,0,before 2015,1,1,10238,8000,sedan,5,0,8,80,34,0
male,majority,university,upper class,0.502944292,1,before 2015,1,1,92101,13000,sedan,0,1,0,34,12,0
male,majority,none,upper class,0.643670853,1,after 2015,1,1,10238,,sedan,1,1,1,75,13,0
female,majority,high school,poverty,0.333116789,0,before 2015,0,0,10238,11000,sedan,0,0,0,21,6,1
male,majority,high school,upper class,0.658114372,1,after 2015,1,1,10238,,sedan,1,0,4,79,20,0
female,majority,university,upper class,0.756849736,1,after 2015,0,1,10238,16000,sedan,0,1,2,54,27,0
female,majority,high school,upper class,0.563033903,0,after 2015,1,1,10238,14000,sedan,0,0,0,67,0,0
female,majority,high school,upper class,0.581685554,1,before 2015,0,1,10238,14000,sedan,2,1,0,51,29,0
male,minority,high school,middle class,0.596363521,1,before 2015,0,1,10238,17000,sedan,0,0,5,51,22,0
female,majority,university,upper class,0.651812192,1,after 2015,1,1,10238,7000,sedan,2,0,4,47,25,0
female,majority,none,poverty,,0,before 2015,0,1,10238,14000,sedan,0,0,0,17,6,1
female,majority,university,middle class,,1,before 2015,0,1,10238,10000,sedan,0,0,0,18,7,0
male,majority,university,middle class,0.44585012,1,before 2015,0,1,10238,14000,sedan,1,0,0,33,13,1
female,majority,university,middle class,0.339641106,0,before 2015,1,1,10238,9000,sedan,1,0,1,35,17,0
male,majority,none,poverty,0.371918074,0,before 2015,0,1,10238,15000,sedan,0,0,0,22,9,1
male,majority,none,upper class,0.626890333,0,before 2015,1,1,10238,9000,sedan,1,0,6,75,37,0
female,majority,none,middle class,0.465017641,1,after 2015,0,0,32765,,sedan,1,0,0,33,11,0
male,majority,university,poverty,0.41869408,0,before 2015,0,1,10238,8000,sedan,0,0,0,22,9,1
female,majority,none,poverty,0.329235927,1,before 2015,0,0,92101,13000,sedan,0,0,0,23,9,1
male,majority,university,upper class,0.66217415,1,after 2015,0,1,10238,13000,sedan,1,0,1,63,11,0
female,majority,none,poverty,0.494878343,0,before 2015,1,1,10238,3000,sedan,0,0,0,20,4,1
male,majority,high school,upper class,0.651024542,1,after 2015,0,0,92101,12000,sedan,0,0,0,36,18,0
female,minority,none,working class,0.490568643,1,before 2015,0,1,10238,13000,sedan,0,0,0,36,7,0
female,majority,university,middle class,0.557129236,1,before 2015,1,1,32765,9000,sedan,3,0,0,61,27,0
female,majority,university,upper class,0.698896986,1,after 2015,1,1,10238,10000,sedan,0,0,0,34,10,0
male,minority,none,upper class,0.576477209,1,after 2015,1,1,10238,,sedan,4,0,4,73,38,0
male,majority,university,middle class,0.541370554,0,before 2015,0,1,10238,11000,sedan,3,0,6,50,24,0
male,majority,high school,upper class,0.605052542,1,after 2015,1,1,10238,11000,sedan,8,0,3,71,39,0
female,majority,university,upper class,0.794314374,1,after 2015,0,1,10238,11000,sedan,0,0,0,27,9,0
male,majority,university,upper class,0.544645626,1,after 2015,1,0,10238,9000,sedan,1,1,1,27,12,0
male,majority,university,upper class,,1,after 2015,1,1,32765,8000,sedan,7,1,3,53,21,0
male,majority,university,upper class,0.694626723,1,after 2015,1,1,32765,12000,sedan,3,0,0,56,20,0
male,majority,high school,poverty,0.349790091,0,before 2015,0,1,32765,10000,sedan,0,0,0,33,4,1
male,minority,high school,middle class,0.600552799,0,before 2015,0,1,32765,8000,sedan,8,0,3,46,22,0
female,majority,none,poverty,0.212540231,1,before 2015,1,1,10238,15000,sedan,0,0,1,36,10,0
female,majority,high school,middle class,0.481356411,1,after 2015,0,0,32765,13000,sedan,0,0,2,37,16,0
female,majority,university,middle class,0.562542093,0,before 2015,1,0,10238,11000,sedan,0,0,0,27,15,0
male,majority,none,working class,0.427075038,1,before 2015,1,1,92101,13000,sedan,2,2,2,44,28,0
