ID,GENDER,EDUCATION,INCOME,CREDIT_SCORE,VEHICLE_OWNERSHIP,VEHICLE_YEAR,MARRIED,CHILDREN,POSTAL_CODE,ANNUAL_MILEAGE,VEHICLE_TYPE,SPEEDING_VIOLATIONS,PAST_ACCIDENTS,AGE,DRIVING_EXPERIENCE,OUTCOME
7538,female,university,upper class,0.726543559,1,before 2015,0,0,10238,16000,sedan,1,0,79,33,0
7539,female,high school,upper class,,1,before 2015,1,1,10238,,sedan,3,2,70,23,0
7540,female,high school,poverty,0.336055759,0,before 2015,0,1,32765,10000,sedan,0,0,47,8,1
7541,female,none,poverty,0.499949911,0,before 2015,1,0,10238,13000,sedan,0,0,22,1,1
7542,male,none,middle class,0.464384674,0,before 2015,1,1,10238,11000,sedan,0,0,70,8,1
7543,female,high school,upper class,0.464687898,1,after 2015,0,1,10238,,sedan,2,1,58,28,0
7544,male,high school,middle class,0.539348671,1,before 2015,1,1,10238,11000,sedan,1,0,27,13,0
7545,male,high school,middle class,,1,before 2015,1,1,32765,6000,sedan,11,6,45,21,0
7546,male,university,upper class,0.452731164,1,before 2015,1,1,10238,9000,sedan,3,5,76,24,0
7547,female,high school,middle class,0.465368336,1,before 2015,1,1,10238,12000,sedan,1,2,32,11,1
7548,female,university,working class,,0,before 2015,0,0,21217,13000,sedan,0,1,31,11,1
7549,female,high school,upper class,,1,after 2015,0,1,10238,9000,sedan,1,1,70,28,0
7550,male,university,upper class,0.786253165,1,before 2015,1,1,32765,6000,sedan,8,2,78,31,0
7551,male,high school,middle class,0.506211653,0,before 2015,1,0,10238,11000,sedan,3,1,43,19,0
7552,male,high school,poverty,0.244800638,1,before 2015,1,0,10238,14000,sedan,0,0,23,3,1
7553,female,university,working class,0.402308338,1,before 2015,0,0,10238,,sedan,0,0,23,7,1
7554,male,none,poverty,0.253698145,0,before 2015,1,1,10238,8000,sedan,0,0,30,3,1
7555,female,none,poverty,0.270928648,1,before 2015,0,0,32765,,sedan,0,0,21,3,0
7556,female,high school,upper class,0.754367605,1,before 2015,1,1,10238,14000,sedan,2,3,55,26,0
7557,female,high school,upper class,0.674507843,0,after 2015,1,1,10238,10000,sedan,0,0,77,8,0
7558,female,university,upper class,0.753050947,1,before 2015,1,1,32765,11000,sedan,2,0,66,22,1
7559,female,none,working class,0.578603131,1,before 2015,1,1,10238,12000,sedan,0,0,54,2,1
7560,female,university,upper class,,1,after 2015,1,1,10238,11000,sedan,4,0,26,16,0
7561,male,university,upper class,0.689286713,1,before 2015,1,1,10238,7000,sports car,1,0,38,14,0
7562,male,none,poverty,0.434433845,0,before 2015,0,1,92101,11000,sedan,0,0,17,3,1
7563,male,university,working class,0.508992228,0,before 2015,0,1,10238,13000,sedan,0,0,19,0,1
7564,male,university,upper class,0.646338541,1,before 2015,1,1,10238,12000,sedan,3,1,53,22,0
7565,male,university,upper class,0.701292794,1,before 2015,0,0,10238,15000,sedan,3,2,71,39,0
7566,female,high school,upper class,0.602783,1,after 2015,1,1,32765,7000,sports car,4,0,63,10,0
7567,male,university,middle class,0.541101995,1,before 2015,0,1,32765,9000,sedan,3,1,39,14,1
7568,female,university,upper class,0.461944726,1,before 2015,1,1,32765,7000,sedan,1,0,63,13,1
7569,female,university,upper class,0.589129263,1,before 2015,1,1,10238,10000,sedan,0,1,63,14,0
7570,female,high school,poverty,0.305300285,0,before 2015,0,0,32765,14000,sedan,0,0,21,4,1
7571,female,high school,working class,0.33766553,1,before 2015,0,0,92101,18000,sedan,0,0,42,22,0
7572,male,university,upper class,,1,before 2015,1,1,32765,9000,sedan,3,0,37,14,1
7573,female,high school,working class,0.520125246,0,before 2015,1,1,32765,9000,sedan,3,2,33,17,0
7574,male,university,upper class,0.683319886,1,after 2015,1,0,10238,12000,sedan,2,2,47,29,0
7575,female,high school,middle class,0.500021387,0,after 2015,1,1,10238,7000,sedan,0,0,61,8,1
7576,male,university,middle class,0.498815133,1,before 2015,0,1,10238,11000,sedan,1,1,37,13,1
7577,female,high school,working class,0.441293439,1,before 2015,1,1,21217,14000,sports car,0,0,45,14,1
7578,male,high school,working class,0.375351732,0,before 2015,0,0,10238,14000,sedan,0,0,26,7,1
7579,male,high school,working class,0.43908757,0,before 2015,1,1,10238,9000,sedan,0,0,18,1,1
7580,male,high school,working class,0.402882543,1,before 2015,1,1,10238,10000,sports car,0,0,35,0,1
7581,female,none,poverty,,0,before 2015,0,0,10238,17000,sedan,0,0,33,13,1
7582,female,high school,upper class,0.633064075,1,after 2015,1,1,10238,8000,sedan,0,0,56,20,0
7583,female,university,upper class,0.634988217,1,before 2015,0,1,10238,12000,sports car,0,0,54,25,0
7584,female,high school,upper class,0.458420743,0,before 2015,1,1,32765,15000,sedan,1,0,56,24,0
7585,female,high school,middle class,0.354647693,0,after 2015,1,1,10238,11000,sedan,0,0,44,2,0
7586,female,university,upper class,0.832792383,1,before 2015,1,1,10238,14000,sedan,2,2,33,14,0
7587,male,university,upper class,0.508237955,0,after 2015,1,1,10238,9000,sedan,7,4,44,26,0
7588,female,none,poverty,0.382747347,0,before 2015,1,1,10238,10000,sedan,0,0,46,6,1
7589,male,university,upper class,0.612681443,0,after 2015,0,0,10238,13000,sedan,3,1,33,16,1
7590,male,high school,upper class,0.500294436,1,before 2015,1,1,32765,9000,sedan,15,5,65,30,0
7591,female,high school,poverty,0.459759733,1,before 2015,0,0,10238,16000,sedan,0,0,16,9,0
7592,male,university,middle class,0.345033475,1,after 2015,0,1,10238,14000,sedan,1,2,57,23,0
7593,male,university,upper class,0.527040591,1,before 2015,1,1,10238,9000,sedan,5,0,48,29,0
7594,female,none,poverty,0.388036681,0,before 2015,0,0,32765,11000,sedan,0,0,17,6,1
7595,female,high school,upper class,0.669058685,1,after 2015,1,1,10238,14000,sedan,3,1,70,39,0
7596,male,university,upper class,0.722598408,1,before 2015,0,0,32765,11000,sedan,0,0,25,0,1
7597,female,high school,upper class,0.683372432,1,after 2015,1,1,10238,,sedan,0,0,56,9,0
7598,male,university,upper class,,1,before 2015,1,1,10238,8000,sedan,3,0,68,27,0
7599,male,none,poverty,0.24102885,1,before 2015,0,0,10238,11000,sedan,2,1,27,13,0
7600,female,university,upper class,0.62774559,1,before 2015,0,1,10238,12000,sedan,3,3,77,31,0
7601,female,high school,working class,0.375362706,0,after 2015,0,1,10238,14000,sedan,0,0,16,9,0
7602,male,high school,poverty,0.350525415,0,before 2015,0,0,10238,16000,sedan,0,1,33,12,1
7603,male,none,poverty,0.35544841,1,before 2015,1,1,32765,9000,sedan,6,1,32,17,0
7604,female,none,upper class,0.539412448,1,after 2015,1,0,10238,11000,sedan,2,1,78,13,0
7605,female,high school,poverty,,0,before 2015,0,0,10238,,sedan,0,0,22,0,1
7606,female,high school,working class,,1,before 2015,0,1,10238,9000,sedan,0,0,19,8,0
7607,male,university,upper class,0.492909791,1,after 2015,0,1,10238,14000,sedan,0,3,73,37,0
7608,female,high school,middle class,0.604906536,1,before 2015,1,1,32765,9000,sports car,10,3,74,31,0
7609,male,none,middle class,,0,before 2015,1,1,92101,,sedan,2,1,36,17,1
7610,female,high school,middle class,0.50092032,1,after 2015,1,1,10238,9000,sedan,1,4,61,29,0
7611,female,high school,upper class,0.583060318,1,after 2015,1,1,32765,7000,sedan,2,2,56,14,0
7612,female,high school,middle class,0.530572457,1,before 2015,1,1,32765,8000,sedan,1,0,36,13,0
7613,male,none,poverty,0.375406047,0,before 2015,0,0,32765,12000,sedan,2,0,34,16,1
7614,female,high school,upper class,0.843448968,1,after 2015,1,1,10238,,sedan,0,0,52,9,0
7615,male,university,upper class,0.566491983,1,before 2015,1,0,10238,13000,sedan,0,0,66,9,0
7616,female,high school,working class,0.514097243,1,before 2015,0,1,10238,13000,sedan,0,0,36,13,0
7617,male,university,poverty,0.306240574,0,before 2015,0,0,10238,,sedan,0,0,23,4,1
7618,female,high school,poverty,,0,before 2015,1,1,32765,11000,sedan,3,1,28,19,1
7619,male,university,upper class,0.592298217,1,after 2015,0,1,32765,,sedan,4,0,77,24,0
7620,female,university,upper class,0.550030853,1,after 2015,0,0,10238,17000,sedan,1,1,55,15,0
7621,male,none,poverty,0.396508853,0,before 2015,1,1,10238,10000,sedan,1,3,55,26,0
7622,female,high school,upper class,0.678981655,1,before 2015,1,1,10238,9000,sedan,0,0,39,6,1
7623,female,high school,middle class,0.760304677,1,before 2015,0,0,10238,13000,sports car,0,0,30,11,0
7624,male,high school,middle class,0.644209812,1,before 2015,1,1,10238,9000,sedan,1,3,41,22,0
7625,male,university,upper class,0.632491735,1,before 2015,0,1,32765,13000,sedan,10,2,75,38,0
7626,female,university,upper class,0.742558147,1,before 2015,1,1,10238,10000,sedan,2,1,78,22,0
7627,male,university,upper class,0.611328818,1,before 2015,1,1,10238,,sedan,4,4,44,11,0
7628,male,high school,upper class,0.511205888,1,before 2015,1,1,10238,14000,sedan,2,5,54,27,0
7629,male,none,working class,0.388365888,1,before 2015,0,0,32765,12000,sedan,2,1,30,19,1
7630,male,high school,upper class,0.739507993,1,after 2015,1,1,10238,11000,sedan,1,5,72,22,0
7631,female,university,upper class,0.611486384,1,before 2015,0,0,10238,19000,sedan,1,1,49,16,1
7632,female,university,middle class,0.49706312,1,before 2015,1,1,32765,8000,sedan,1,0,30,19,0
7633,female,high school,upper class,0.546960728,1,after 2015,1,1,32765,12000,sedan,5,1,42,21,0
7634,male,none,middle class,0.504186855,1,after 2015,0,1,10238,13000,sedan,1,2,26,14,0
7635,female,university,upper class,0.60618071,1,after 2015,0,1,10238,11000,sedan,3,3,44,21,0
7636,female,university,upper class,0.687398037,1,after 2015,1,1,10238,12000,sedan,0,0,35,17,0
7637,male,university,working class,0.498084002,0,before 2015,0,1,32765,12000,sedan,4,0,32,13,1
7638,female,high school,upper class,0.503536608,1,after 2015,0,0,10238,14000,sedan,0,0,19,1,0
7639,male,high school,upper class,0.600835767,1,after 2015,0,1,10238,7000,sedan,2,0,78,25,0
7640,female,high school,upper class,0.70447327,1,after 2015,0,1,10238,8000,sedan,0,0,55,8,0
7641,female,university,upper class,0.684244251,1,after 2015,0,1,10238,14000,sedan,1,0,48,13,0
7642,male,none,poverty,0.47541317,1,before 2015,0,1,32765,10000,sedan,9,1,58,21,0
7643,female,high school,poverty,0.536910116,1,before 2015,0,0,10238,,sedan,0,0,27,6,1
7644,female,university,poverty,0.281837078,0,before 2015,0,0,10238,,sports car,0,0,17,2,1
7645,female,none,poverty,0.400254612,0,before 2015,0,0,10238,15000,sedan,0,0,28,12,1
7646,female,none,upper class,0.571239987,1,after 2015,1,1,10238,11000,sedan,0,1,28,17,0
7647,female,university,middle class,0.339078214,0,before 2015,0,1,10238,11000,sedan,2,0,30,17,0
7648,female,high school,middle class,0.599510748,1,before 2015,0,0,32765,11000,sedan,0,0,20,7,0
7649,female,high school,upper class,0.564394516,1,after 2015,1,1,10238,8000,sedan,1,1,69,26,0
7650,male,none,upper class,0.504753983,1,before 2015,0,1,10238,10000,sedan,0,0,41,15,0
7651,female,university,middle class,0.433615909,1,before 2015,1,1,10238,,sedan,1,1,37,15,0
7652,male,high school,working class,0.32095106,1,before 2015,0,1,21217,16000,sedan,0,0,25,9,1
7653,female,high school,working class,0.494519097,1,before 2015,0,1,10238,14000,sedan,2,1,64,23,0
7654,male,high school,working class,0.391138306,1,before 2015,0,0,10238,15000,sedan,0,0,31,9,1
7655,male,none,poverty,0.335171089,0,after 2015,0,1,10238,13000,sedan,2,1,29,14,0
7656,male,university,upper class,0.582031929,1,before 2015,1,1,10238,10000,sedan,1,4,74,21,0
7657,female,high school,middle class,0.362051159,0,before 2015,0,1,32765,,sedan,3,0,71,30,0
7658,female,university,middle class,,1,before 2015,0,0,32765,12000,sedan,0,0,22,8,1
7659,female,university,upper class,0.603163237,1,before 2015,0,1,32765,11000,sedan,2,0,62,16,0
7660,male,university,upper class,0.49604502,0,after 2015,1,1,32765,7000,sedan,5,2,41,26,0
7661,male,high school,middle class,0.437756703,1,after 2015,1,1,10238,6000,sedan,3,8,47,29,0
7662,male,high school,poverty,0.488478707,1,before 2015,0,0,10238,14000,sedan,0,0,35,5,1
7663,female,high school,upper class,0.604894123,1,before 2015,1,1,32765,9000,sedan,4,0,40,21,0
7664,female,none,poverty,0.377370645,0,before 2015,0,1,10238,,sedan,0,0,37,2,1
7665,male,none,poverty,0.29810626,0,before 2015,0,0,32765,11000,sedan,0,0,18,2,1
7666,female,high school,upper class,0.660920929,0,before 2015,1,0,10238,12000,sedan,0,0,34,10,0
7667,female,university,upper class,0.560818557,1,after 2015,1,1,10238,11000,sedan,1,1,50,23,0
7668,male,university,working class,0.470192815,0,before 2015,0,1,10238,9000,sedan,0,0,17,3,1
7669,female,none,upper class,0.561269427,1,before 2015,0,1,10238,15000,sports car,3,4,70,34,0
7670,female,high school,poverty,0.287708192,0,before 2015,0,0,10238,16000,sedan,0,0,22,0,0
7671,female,none,upper class,0.594879714,1,before 2015,1,1,32765,8000,sports car,10,1,67,36,0
7672,female,high school,upper class,0.514717599,1,before 2015,1,1,10238,,sedan,0,8,61,28,0
7673,female,university,upper class,0.485633705,1,after 2015,0,0,32765,11000,sedan,1,1,26,15,0
7674,female,university,upper class,0.617033647,0,before 2015,0,1,32765,10000,sedan,0,0,46,2,1
7675,male,university,upper class,0.638433854,1,after 2015,1,1,10238,11000,sedan,2,10,77,31,0
7676,female,university,upper class,0.650716744,0,before 2015,0,1,10238,18000,sedan,0,0,55,10,1
7677,female,university,upper class,0.469973863,1,before 2015,1,1,10238,10000,sedan,1,3,45,27,0
7678,female,university,upper class,0.674526562,1,after 2015,1,1,32765,10000,sedan,6,1,66,39,0
7679,male,high school,upper class,0.679375463,0,before 2015,1,0,10238,10000,sedan,2,0,56,11,0
7680,male,university,upper class,0.681105903,0,before 2015,1,1,10238,10000,sedan,5,3,53,26,0
7681,female,university,upper class,0.766660479,1,before 2015,0,1,32765,11000,sedan,0,0,42,6,1
7682,female,university,poverty,0.3279444,0,before 2015,1,1,32765,10000,sedan,3,0,26,13,1
7683,male,high school,upper class,0.542011386,1,before 2015,1,1,10238,14000,sedan,1,1,70,13,0
7684,male,university,upper class,0.504391532,0,before 2015,1,0,32765,10000,sedan,2,2,34,15,1
7685,female,high school,upper class,0.582437824,1,before 2015,0,1,32765,11000,sedan,1,0,80,18,0
7686,male,university,upper class,0.598208106,1,after 2015,0,1,10238,12000,sedan,6,5,73,37,0
7687,female,university,upper class,0.523569149,1,after 2015,1,1,10238,9000,sedan,0,1,46,23,0
7688,male,none,middle class,0.493118936,1,before 2015,0,0,32765,11000,sedan,5,1,33,12,0
7689,male,none,poverty,0.259768012,0,before 2015,0,0,10238,12000,sedan,0,0,18,5,1
7690,male,none,working class,,1,before 2015,0,1,10238,8000,sedan,1,1,31,18,0
7691,male,university,middle class,0.323785743,1,before 2015,0,1,10238,10000,sedan,0,0,25,1,1
7692,male,high school,upper class,0.613072408,1,before 2015,1,0,10238,,sedan,0,0,49,7,1
7693,female,university,upper class,0.636154312,1,before 2015,1,1,10238,9000,sedan,0,0,65,10,0
7694,female,none,poverty,0.457786237,0,before 2015,0,1,10238,,sedan,1,0,38,16,0
7695,male,university,upper class,0.618285353,1,after 2015,1,0,92101,14000,sedan,0,0,39,9,1
7696,female,university,working class,0.380633898,1,before 2015,0,0,10238,14000,sedan,1,0,33,16,0
7697,male,high school,upper class,0.601866616,1,before 2015,1,1,10238,9000,sedan,1,3,51,22,0
7698,male,university,upper class,,0,before 2015,1,0,10238,12000,sedan,0,0,28,15,0
7699,female,university,upper class,0.607256339,0,before 2015,0,1,32765,11000,sedan,8,5,78,39,1
7700,female,university,upper class,0.748560086,1,after 2015,1,0,32765,,sedan,0,0,30,4,0
7701,male,high school,upper class,0.615976513,1,before 2015,1,1,32765,7000,sedan,3,0,29,19,0
7702,female,high school,upper class,0.658130512,1,after 2015,1,1,92101,13000,sedan,1,0,60,22,0
7703,male,high school,middle class,0.444927362,1,before 2015,0,1,10238,16000,sedan,1,0,35,14,0
7704,female,university,upper class,0.576824084,1,after 2015,0,1,10238,14000,sedan,1,0,35,18,0
7705,male,high school,upper class,0.659515285,1,after 2015,0,0,32765,,sedan,2,0,51,10,0
7706,male,none,working class,0.539990198,0,before 2015,0,0,10238,22000,sedan,0,0,33,18,1
7707,male,university,upper class,0.568131529,0,after 2015,1,0,92101,17000,sedan,0,0,29,16,1
7708,female,high school,poverty,0.509960441,0,before 2015,0,0,10238,17000,sedan,0,0,17,5,1
7709,male,high school,upper class,0.553395089,1,before 2015,1,1,10238,9000,sedan,0,0,54,3,1
7710,female,university,working class,0.333422654,0,before 2015,0,0,10238,,sedan,0,0,18,6,1
7711,female,university,upper class,0.430248891,1,after 2015,1,1,10238,10000,sedan,4,1,66,36,0
7712,female,high school,working class,0.414584739,0,after 2015,0,0,10238,12000,sedan,0,0,17,9,1
7713,female,none,poverty,0.331407984,1,before 2015,0,0,32765,8000,sedan,0,0,17,9,1
7714,male,university,upper class,0.446335189,1,before 2015,1,1,32765,8000,sedan,2,4,42,28,1
7715,female,none,poverty,0.196891072,0,after 2015,0,0,10238,11000,sedan,0,0,19,2,0
7716,female,none,working class,0.408706704,0,before 2015,1,1,92101,16000,sedan,0,0,39,19,1
7717,male,high school,working class,0.36705124,0,before 2015,1,0,10238,14000,sedan,1,1,30,13,1
7718,male,university,working class,0.34505785,1,before 2015,1,1,10238,,sedan,0,0,25,9,1
7719,female,university,upper class,0.696606495,0,after 2015,1,0,10238,14000,sedan,0,0,29,6,0
7720,female,high school,middle class,0.533343097,1,after 2015,1,1,10238,12000,sedan,3,3,52,20,0
7721,male,university,upper class,0.417891283,1,after 2015,0,1,10238,10000,sedan,7,3,77,30,0
7722,male,university,middle class,0.499085895,1,before 2015,0,0,10238,,sedan,0,0,25,8,1
7723,female,high school,poverty,0.528474429,0,before 2015,0,0,10238,20000,sedan,0,0,17,1,1
7724,male,high school,upper class,,1,after 2015,1,1,10238,7000,sedan,1,1,57,16,0
7725,male,high school,working class,0.484596235,0,before 2015,1,0,10238,11000,sedan,0,0,26,3,0
7726,male,high school,upper class,0.681998112,0,before 2015,1,1,32765,6000,sedan,11,2,51,20,1
7727,male,high school,working class,0.323521115,1,after 2015,0,1,10238,,sedan,0,0,18,5,0
7728,male,high school,working class,,1,before 2015,0,1,10238,11000,sedan,0,0,36,1,0
7729,male,high school,middle class,0.47522027,1,after 2015,0,1,10238,14000,sedan,4,1,71,38,0
7730,female,high school,middle class,0.513679401,1,before 2015,1,1,32765,10000,sedan,0,0,27,11,1
7731,male,none,poverty,0.310568789,1,before 2015,1,0,10238,17000,sedan,0,0,22,4,1
7732,male,high school,upper class,0.582497587,1,after 2015,1,0,92101,10000,sedan,3,2,61,25,0
7733,female,none,middle class,0.393943139,1,after 2015,0,1,32765,12000,sedan,2,0,45,22,0
7734,female,university,upper class,0.573464224,1,after 2015,1,1,10238,,sedan,0,3,57,15,0
7735,female,university,upper class,0.721318707,0,before 2015,1,1,10238,12000,sedan,1,0,67,10,0
7736,male,university,upper class,0.713301017,1,before 2015,0,0,10238,16000,sedan,0,0,66,8,1
7737,female,university,upper class,0.7317511,0,before 2015,0,1,10238,11000,sports car,3,3,68,36,0
7738,male,none,poverty,0.268855796,0,before 2015,0,0,10238,18000,sedan,0,0,18,9,1
7739,female,high school,middle class,,1,after 2015,1,1,10238,,sedan,2,1,55,27,0
7740,female,high school,poverty,0.352860651,1,before 2015,0,0,10238,16000,sedan,0,0,22,6,0
7741,male,university,upper class,0.442036689,1,before 2015,1,1,32765,7000,sedan,2,0,31,14,0
7742,female,university,working class,0.407707628,0,before 2015,1,1,10238,,sedan,0,0,26,15,0
7743,female,none,working class,0.372607232,0,before 2015,0,1,10238,13000,sedan,0,0,21,4,1
